Context,Question,Answer,source_type,company_id,incident,tags,followup_questions,image_urls
เงื่อนไขอื่นๆ,เงื่อนไขการเบิกค่าจ้างล่วงหน้า,"เงื่อนไขการเบิกค่าจ้างล่วงหน้า

พบกว่านที่ได้รับเงินเดือน 1 ครั้งต่อเดือน

เบิกได้ตั้งแต่วันที่ 6 ถึงวันที่ 20 สูงสุดไม่เกิน 30,000 บาทต่อรอบค่าจ้าง

พบกว่านที่ได้รับเงินเดือน 2 ครั้งต่อเดือน

เบิกได้ตั้งแต่วัน 6 ถึง 15 สูงสุดไม่เกิน 30,000 บาทต่อรอบค่าจ้าง

ตรวจสอบเงื่อนไขการเบิกได้ที่หน้าแรก

รอบวันที่ 6 ต.ค. - 20 ต.ค. 25 เบิกได้ 3 ครั้ง
เหลือวะลึก 10 วัน ในการเบิกเงิน

หมายเหตุ: พบกว่านที่ได้รับเงินเดือน 2 ครั้งต่อเดือน เบิกได้ตั้งแต่วันที่ 6 ถึงวันที่ 15 บอกทันที

เงื่อนไขการอเบิกค่าจ้างล่วงหน้า

เบิกได้โปรว่าคิกครั้งต่อเดือน

เบิกขึ้นต่ำ 1,000 บาทต่อครั้ง

เบิกได้สูงสุด 75% ของงบประมาณหรือไม่เกิน 30,000 บาทต่อรอบค่าจ้าง

ค่าจ้างที่เบิกล่วงหน้าถูกหักจากเงินเดือนประจำเดือนต่อไปๆ เป็นประกันสัญญา ภาษี เบี้มกัน และเบี้มงบ OT

ค่าจ้าง = 15,000 บาท

ค่าจ้างเล่ยต่อวัน = 500 บาท

ยอดเบิกกีสามารถเบิกได้ = 75% ของค่าจ้างเล่ยต่อวัน x จำนวนวันที่ทำงานจริง

ตารางการคำนวณยอดเบิกที่สามารถเบิกได้

วันที่จ่าย 1 ค่าจ้าง (ต่อวัน) 500 ค่าจ้างสะสม 0 ยอดเบิกกีสามารถเบิกได้ ยังไม่ถึงรอบการเบิก

วันที่จ่าย 2 ค่าจ้าง (ต่อวัน) 500 ค่าจ้างสะสม 500 ยอดเบิกกีสามารถเบิกได้ ยังไม่ถึงรอบการเบิก

วันที่จ่าย 3 ค่าจ้าง (ต่อวัน) 500 ค่าจ้างสะสม 1000 ยอดเบิกกีสามารถเบิกได้ ยังไม่ถึงรอบการเบิก

วันที่จ่าย 4 ค่าจ้าง (ต่อวัน) 500 ค่าจ้างสะสม 1500 ยอดเบิกกีสามารถเบิกได้ ยังไม่ถึงรอบการเบิก

วันที่จ่าย 5 ค่าจ้าง (ต่อวัน) 500 ค่าจ้างสะสม 2000 ยอดเบิกกีสามารถเบิกได้ ยังไม่ถึงรอบการเบิก

วันที่จ่าย 6 ค่าจ้าง (ต่อวัน) 500 ค่าจ้างสะสม 2500 ยอดเบิกกีสามารถเบิกได้ 1875

วันที่จ่าย 7 ค่าจ้าง (ต่อวัน) 500 ค่าจ้างสะสม 3000 ยอดเบิกกีสามารถเบิกได้ 2250

วันที่จ่าย 8 ค่าจ้าง (ต่อวัน) 500 ค่าจ้างสะสม 3500 ยอดเบิกกีสามารถเบิกได้ 2625

วันที่จ่าย 9 ค่าจ้าง (ต่อวัน) 500 ค่",feature_sod,thairung_group,,company_specific,,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010173060/original/N3gIbbqWsTgPNleKQpdVg4y89QhRR9tbKA.png?1774194541
เงื่อนไขอื่นๆ,เงื่อนไขการเบิกค่าจ้างล่วงหน้า,"เงื่อนไขการเบิกค่าจ้างล่วงหน้า

เงื่อนไขการรับบริการเบิกค่าจ้างล่วงหน้า

พิทักษ์แดงอยู่นอกบุญบานกว่า 30 วัน

เบิกได้วันที่ 1 ถึง 20 ของทุกเดือน วันสุดท้ายเบิกได้ถึง 16.00 น.

เบิกได้ไม่มีเงื่อนวบครั้งต่อไปอื่นจ้าง

เบิกขึ้นต่อ 800 บาทขึ้นไป

เบิกได้สูงสุดตามวันที่งานอธิระหัสสูดเบิกเรื่อยๆ 4,000 บาทต่อเดือน

ค่าจ้างทีเบิกล่วงหน้าจะถูกหักออกจากค่าจ้างทั้งสิ้นได้รับโรงการจ่ายค่าจ้างขั้นสุด ๆ

เงื่อนไขการคำนวนเบิกค่าจ้างล่วงหน้า

ยอดเบิกเบิกต่อวัน 200 บาท

วันสำเร็จค่าจ้าง ระเบียบภาษีค่าบวนยอดเบิกเบิก

พิทักษ์บุคลุ่มทีมีบันทึกเข้า-ออกบาน ผ่านเครื่องสแกนแล้ว ต้องให้ผู้จัดการเอกสมบัติวิน ทำงาน โดยอบอุนบันทึกข้อมโบการทำงานอบางวัน 8 ข่วโมง ยอดเบิกจากการทำงานจะเพิ่มขึ้น

พิทักษ์บทราเงิน ครึ่งสนากรั้งวัน วันสุดคุณธรรรฐ์สิ้นสุด และวันคุณบิณฑัุฎฐฺฺฺฺฺธ ระไปถูกนามค่าความสยอด เบิกเบิก และทำการปรับรูจงเจาทำงานต้องค้นเบิกแบบไทยใน 3 วันทำการ และต้องได้รับการอนุมัติผู้จัดการ

พิทักษ์บุรสำเริ่ง ครึ่งสนากรั้งวัน จำนวนรวมของรั้งโบการจำหน่ายและอื่นโบการทำงาน ต้อง บากวิทหริเท่าไรกัน 8 ข่วโมง

ค่าธรรมเนียมการเบิกแบบขั้นบันได

เบิกขึ้น 20 บาท สำหรับยอดเบิก 800-1,000 บาทแรน

ตาราธรรมเนียมการเบิก

ยอดเบิกทีเบิกเบิก | ค่าธรรมเนียม (ต่อครั้ง)
800 - 1,000 บาท | 20 บาท
1,001 - 2,000 บาท | 40 บาท
2,001 - 3,000 บาท | 60 บาท

หมายเหตุ ค่าธรรมเนียมอื่นๆสำหรับประมาณผลสุกสำคัญ (VAT) ขึ้น 7%",feature_sod,susco,,company_specific,,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010173065/original/uSm5VlH-OdHmFB6CmH_ADWmAwmFbsmji6w.png?1774194642
เงื่อนไขอื่นๆ,เงื่อนไขการเบิกค่าจ้างล่วงหน้า,"เงื่อนไขการเบิกค่าจ้างล่วงหน้า

รอบการเบิกวนที่ 1 ถึง 20 ของทุกเดือน

เบิกได้ไม่จำกัดจำนวนครั้งต่อเดือน

เบิกขั้นต่ำ 300 บาทต่อครั้ง

เบิกได้สูงสุด 80% ของวันที่ทำงานบริษัทหรือไม่เกิน 25,000 บาทต่อรอบค่าจ้าง

การยำระเบิดคืน

ค่าจ้างที่เบิกล่วงหน้าจะถูกหักออกอัตโนมัติจากบัญชีเงินเดือนที่เชื่อมต่อไว้ในวันจ่ายเงินเดือน

ยอดเงินเดือนที่พบทางไม่ได้รับ ยังไม่หักยอดเบิก ค่าจ้างล่วงหน้าของเดือนนั้น ฯ

พนักงานบะตั้องสำรองเงินในบัญชีเงินเดือนให้เพียงพอต่อการหักยอดในวันรับเงินเดือน เพื่อให้ระบบหักเงินคืนได้สำเร็จ

กรรมพนักงานไม่สำระคิด ยอดเบิกจะถูกหักออจากเงินเดือนในเดือนถัดไป และพนักงานบะถูกระจับการใช้งานบริการเบิกค่าจ้างล่วงหน้า",feature_sod,chonburi_hospital,,company_specific,,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010173077/original/ChLlIxo_ITlNtUMn_-RoASrOULvTY90JwA.png?1774194802
เงื่อนไขอื่นๆ,เงื่อนไขการเบิกค่าจ้างล่วงหน้า,"เงื่อนไขการเบิกค่าจ้างล่วงหน้า

รอบการเบิกวนที่ 1 คือ 25 ของทุกเดือน

เบิกได้สูงสุด 5 ครั้ง ต่อเดือน

เบิกขั้นต่ำ 500 บาทต่อครั้ง

เบิกได้สูงสุด 50% ของวันที่ทำงานจริงหรือไม่เกิน 25,000 บาทต่อครอบค่าจ้าง

การชำระเงินคืน

ค่าจ้างที่เบิกล่วงหน้าจะถูกหักออกอัตโนมัติจากบัญชีเงินเดือนที่เชื่อมต่อไว้ในวันจ่ายเงินเดือน

ยอดเงินเดือนที่พนักงานได้รับ ยังไม่หักยอดเบิกค่าจ้างล่วงหน้าของเดือนนั้น ๆ

พนักงานจะต้องสำรองเงินในบัญชีเงินเดือนให้เพียงพอต่อการหักยอดในวันรับเงินเดือน เพื่อให้ระบบหักเงินคืนได้สำเร็จ

กรรมการพนักงานไม่ชำระคืน ยอดเบิกจะถูกหักจากเงินเดือนในเดือนถัดไป และพนักงานจะถูกระงับการใช้งานบริการเบิกค่าจ้างล่วงหน้า",feature_sod,summit_capital,,company_specific,,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159010173086/original/EHbUAtz8Pm0sGutYrsD0P6cHvsTupl0rmQ.png?1774194909
วิธีการเปลี่ยนเบอร์โทรศัพท์ (หลังเข้าสู่ระบบ),เปลี่ยนเบอร์ด้วย Line,"พนักงานสามารถเข้าใช้งานด้วยเบอร์ใหม่ ตามขั้นตอนต่อไปนี้

หากพนักงานไม่ได้รับ OTP 

1.แจ้งเบอร์ที่ใช้ปัจจุบันกับแอดมิน
2.ตรวจสอบกล่องข้อความ SMS ของโทรศัพท์ 
3.หากตรวจสอบในกล่องSMS แต่ยังไม่เจอOTP มองหา จุดสามจุดมุมขวาบน หรือ ไอคอนวงกลมมุมขวาบน
4.มองหาเมนู ข้อความสแปม / ข้อความที่ถูกบล็อก / บล็อกข้อความ / ข้อความขยะ / จดหมายขยะ / ข้อความที่ถูกปิดกั้น
5.รหัสOTP อาจอยู่ในข้อความที่ถูกปิดกั้น หรือจดหมายขยะ",login,pcs_foodhouse,,company_specific,,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159009579915/original/oU2d1Oo_ddkUJB2LX9IonvO9pSdQ7Li0uA.png?1773220824
วิธีการเปลี่ยนเบอร์โทรศัพท์ (หลังเข้าสู่ระบบ),เปลี่ยนเบอร์ด้วย Microsoft,"พนักงานสามารถเข้าใช้งานด้วยเบอร์ใหม่ ตามขั้นตอนต่อไปนี้

หากพนักงานไม่ได้รับ OTP 
1.แจ้งเบอร์ที่ใช้ปัจจุบันกับแอดมิน 
2.ตรวจสอบกล่องข้อความ SMS ของโทรศัพท์ 
3.หากตรวจสอบในกล่องSMS แต่ยังไม่เจอOTP มองหา จุดสามจุดมุมขวาบน หรือ ไอคอนวงกลมมุมขวาบน
4.มองหาเมนู ข้อความสแปม / ข้อความที่ถูกบล็อก / บล็อกข้อความ / ข้อความขยะ / จดหมายขยะ / ข้อความที่ถูกปิดกั้น
5.รหัสOTP อาจอยู่ในข้อความที่ถูกปิดกั้น หรือจดหมายขยะ",login,essilor,,company_specific,,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159009580024/original/yA59ctMYvL6arDAu-HoH9KgSscW1zr1TAw.png?1773221053
วิธีการเข้าสู่ระบบ (ก่อนเข้าสู่ระบบ),วิธีการเข้าสู่ระบบ (เคยลงทะเบียนแล้ว),"วิธีเข้าสู่ระบบ (สำหรับผู้ที่ลงทะเบียนแล้ว):
วิธีการเข้าสู่ระบบเบอร์โทรศัพท์

1. ฟังก์ชันเข้าสู่ระบบ - เปิดแอปพลิเคชันและกดปุ่มเข้าสู่ระบบ

2. กรอกเบอร์โทรศัพท์ที่ลงทะเบียนไว้กับ Salary Hero - ป้อนหมายเลขโทรศัพท์ของคุณและกดปุ่ม ส่งรหัส OTP

3. กรอกรหัส OTP จากนัดปรึกษาสื่อปม - ใส่รหัส OTP ที่ได้รับมาและกดปุ่มยืนยัน",non_login,salary_hero,,default,ไม่พบข้อมูลผู้ใช้บนระบบ;เบอร์โทรศัพท์ไม่สามารถใช้งานได้,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159007010626/original/H7Jxnu-nUPbmzh3Jgt65PS_BjXBQdMZjcA.png?1769672016
วิธีการเข้าสู่ระบบ (ก่อนเข้าสู่ระบบ),ไม่พบข้อมูลผู้ใช้บนระบบ,"หากไม่พบข้อมูลผู้ใช้บนระบบ โปรดตรวจสอบความถูกต้องครบถ้วนของข้อมูลที่กรอกอีกครั้ง (บริษัทที่เลือก / รหัสพนักงาน / เลขบัตรประชาชน / เบอร์โทรศัพท์)

หากตรวจสอบแล้วยังไม่พบข้อมูลผู้ใช้บนระบบ รบกวนแจ้งข้อมูลให้แอดมินตรวจสอบเพิ่มเติม ดังนี้ค่ะ
1.ชื่อ นามสกุล
2.เบอร์โทรศัพท์
3.บริษัท
4.รหัสพนักงาน
5.รูปภาพหน้าจอที่พบปัญหา",non_login,salary_hero,,default,วิธีการเข้าสู่ระบบ (เคยลงทะเบียนแล้ว);เบอร์โทรศัพท์ไม่สามารถใช้งานได้,
วิธีการเข้าสู่ระบบ (ก่อนเข้าสู่ระบบ),เบอร์โทรศัพท์ไม่สามารถใช้งานได้,"หากเบอร์โทรศัพท์ไม่สามารถใช้งานได้ โปรดตรวจสอบความถูกต้องครบถ้วนของเบอร์โทรศัพท์ที่กรอกอีกครั้ง
หากมีการเปลี่ยนเบอร์ใหม่มาก่อนหน้านี้ 
1.กด เข้าสู่ระบบ
2.กดที่คำว่า ""แก้ไข"" สีน้ำเงิน เพื่อเข้าสู่ระบบด้วยเบอร์ใหม่

หากทำตามขั้นตอนข้างต้นแล้วยังไม่สามารถเข้าสู่ระบบได้ รบกวนแจ้งข้อมูลให้แอดมินตรวจสอบเพิ่มเติม ดังนี้ค่ะ
1.ชื่อ นามสกุล
2.เบอร์โทรศัพท์
3.บริษัท
4.รหัสพนักงาน
5.รูปภาพหน้าจอที่พบปัญหา",non_login,salary_hero,,default,วิธีการเข้าสู่ระบบ (เคยลงทะเบียนแล้ว);ไม่พบข้อมูลผู้ใช้บนระบบ,
ยอดเงินไม่อัปเดต,ไม่มียอดเงินอัปเดต,"ยอดเงินที่สามารถขอเบิกได้จะเพิ่มขึ้นตามวันทำงาน และยอดจะสะสมจนถึงวันตัดรอบตามที่บริษัทกำหนด พนักงานสามารถเช็คยอดเงินจากหน้าแรกของแอปและขอเบิกได้ตามยอดที่มีได้เลยค่ะ

ยอดเงินมาจากไหน?
ยอดเงินที่พนักงานสามารถขอเบิกได้จะคำนวณมาจากเงินเดือนหลังหักด้วยรายการหักทั้งหมดที่พนักงานมี เช่น ประกันสังคม ภาษี หรือคำนวณจากฐานเงินเดือนตามที่บริษัทกำหนด หารด้วยวันทำงานต่อรอบค่าจ้าง

หากพนักงานมาทำงานและเข้าออกงานตามปกติ แต่ไม่มียอดเงินอัปเดต โปรดตรวจสอบว่าพนักงานได้มีการหยุด หรือลางานมาก่อนหน้านี้หรือไม่ หากไม่มีรบกวนติดต่อแอดมินพร้อมระบุวันที่มาเข้าทำงานตามปกติ",feature_sod,no_ta,,default,,
ยอดเงินไม่อัปเดต,ลงทะเบียนสำเร็จแต่ไม่มียอดเงินเบิก,ระบบใช้เวลาประมาณ 1 วันหลังจากกดยอมรับแบบฟอร์มยินยอมเปิดเผยข้อมูลส่วนบุคคลให้บริษัท Salary Hero ในการประมวลผลยอดเงินเบิก เมื่อลงทะเบียนเข้าใช้งานแอปฯ Salary Hero สำเร็จแล้ว สามารถกลับมาตรวจสอบยอดเงินอีกครั้งในวันถัดไป,feature_sod,central_retail,,company_specific,เงื่อนไขกรณีลาไม่รับค่าจ้าง;สแกนเข้า-ออกงานแต่ไม่มียอดเงินอัปเดต,
ยอดเงินไม่อัปเดต,เงื่อนไขกรณีลาไม่รับค่าจ้าง,"การลาแบบไม่รับค่าจ้างจะไม่ถูกนำมาคำนวณยอดเงินเบิก โดยการลาไม่รับค่าจ้างระหว่างวันที่ 21- สิ้นเดือนของเดือนก่อนหน้า จะนำมาหักลบกับเวลาทำงานในเดือนปัจจุบัน  ดังนั้นหากพนักงานมีการลาไม่รับค่าจ้างในเดือนก่อนหน้า พนักงานจะต้องสะสมวันทำงานให้ครบตามชั่วโมงการลาไม่รับค่าจ้างในเดือนก่อนหน้า เพื่อให้มียอดเงินเบิกในเดือนปัจจุบัน

ตัวอย่าง
พนักงาน A มีการลาไม่รับค่าจ้างวันที่ 25-26 ธ.ค. 68 จำนวน 2 วัน
เดือนมกราคม 69 พนักงาน A มาทำงานวันที่ 1-2 ม.ค. 69 จำนวน 2 วัน ในแอปฯ จะยังไม่มียอดเงินเบิกแสดง (ตามปกติยอดเงินวันทำงานวันที่ 1 ที่มีการบันทึกเวลาถูกต้องจะแสดงในวันทำงานวันที่ 2) เนื่องจากมีวันลาไม่รับค่าจ้างจากเดือนธันวาคมจำนวน 2 วัน

ยอดเงินจะแสดงเมื่อพนักงานมาทำงานวันที่ 3 เต็มวันและลงบันทึกเวลาถูกต้อง ยอดเงินจะแสดงในวันที่ 4 และสะสมยอดเงินตามวันทำงานที่มีการบันทึกเวลาในระบบตามเงื่อนไข",feature_sod,central_retail,,company_specific,ลงทะเบียนสำเร็จแต่ไม่มียอดเงินเบิก;สแกนเข้า-ออกงานแต่ไม่มียอดเงินอัปเดต,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159006471444/original/Ifg1HLl65oV50iJ13852FeBle_ZQxODqQg.png?1768363378
ยอดเงินไม่อัปเดต,สแกนเข้า-ออกงานแต่ไม่มียอดเงินอัปเดต,"หากสแกนเข้า-ออกงาน แต่ไม่มียอดเงินอัปเดต
1. ตรวจสอบการบันทึกเวลาทำงานว่าถูกต้องและครบทั้งขาเข้าและขาออก
2. หากพนักงานมีการลาไม่รับค่าจ้างในเดือนก่อนหน้า พนักงานจะต้องสะสมวันทำงานให้ครบตามชั่วโมงการลาไม่รับค่าจ้างในเดือนก่อนหน้า เพื่อให้มียอดเงินเบิกในเดือนปัจจุบัน
3. หากมีการปรับปรุงวันทำงาน จะต้องมีปรับปรุงและอนุมัติย้อนหลังไม่เกิน 7 วันนับจากวันปัจจุบัน หากเกินระยะเวลาที่กำหนด วันทำงานดังกล่าวจะไม่ถูกนำมาคำนวณยอดเงินเบิก",feature_sod,central_retail,,company_specific,ลงทะเบียนสำเร็จแต่ไม่มียอดเงินเบิก;เงื่อนไขกรณีลาไม่รับค่าจ้าง,
ยอดเงินไม่อัปเดต,สแกนเข้า-ออกงานแต่ไม่มียอดเงินอัปเดต,"1.พนักงานรายเดือน
- พนักงานต้องลงเวลาทำงานหรือ Timestamp ครบทั้งเข้าและออกงาน เพื่อให้มียอดเงินเบิก ซึ่งยอดเงินจะเพิ่มขึ้นตามวันทำงานจริง โดยนับวันที่ 1 เป็นวันแรกของการทำงานในแต่ละรอบ
- ยอดเงินของวันทำงานที่ 1-15 จะแสดงในวันที่ 16 ของเดือน
2.พนักงานรายวัน
- พนักงานต้องลงเวลาทำงานหรือ Timestamp ครบทั้งเข้าและออกงาน  เพื่อให้มียอดเงินเบิก ซึ่งยอดเงินจะเพิ่มขึ้นตามวันทำงานจริง โดยนับวันที่ 16 เป็นวันแรกของการทำงานในแต่ละรอบ
- ยอดเงินของวันทำงานที่ 16-30 จะแสดงในวันที่ 3 ของเดือนถัดไป
3.พนักงานแคชเชียร์
- พนักงานต้องลงเวลาทำงานหรือ Timestamp ครบทั้งเข้าและออกงาน  เพื่อให้มียอดเงินเบิก ซึ่งยอดเงินจะเพิ่มขึ้นตามวันทำงานจริง โดยนับวันที่ 1 เป็นวันแรกของการทำงานในแต่ละรอบ
- ยอดเงินของวันทำงานที่ 1-15 จะแสดงในวันที่ 16 ของเดือน",feature_sod,roys,,company_specific,,
ยอดเงินไม่อัปเดต,สแกนเข้า-ออกงานแต่ไม่มียอดเงินอัปเดต,"1.พนักงานต้องทำงานและบันทึกเข้า-ออกงานเต็มวันเท่านั้น (8 ชั่วโมง) จึงจะมียอดเงินเบิกสะสมในวันถัดไป
2.เวลาการทำงานจะต้องได้รับการอนุมัติจากฝ่ายบุคคลในระบบ HumanOS จึงจะมียอดเงินเบิกสะสมในวันถัดไป
3.พนักงานรายเดือน ยอดเงินของวันหยุดประจำสัปดาห์ วันหยุดบริษัท และวันลาแบบรับค่าจ้างจะถูกนำมาคำนวณยอดเงินเบิก
4.พนักงานรายวัน เฉพาะวันลาแบบรับค่าจ้างเท่านั้นที่จะนำมาคำนวณยอดเงินเบิก วันหยุดเสาร์-อาทิตย์และวันลาอื่น ๆ เช่น ลาไม่รับค่าจ้างหรือลาคลอด จะไม่นำมาคำนวณยอดเงินเบิก",feature_sod,boonthavorn,,company_specific,,
ยอดเงินไม่อัปเดต,ลงบันทึกวัน-เวลาทำงานผ่าน GeoClock,"✅ยอดเงินจะอัปเดตมายัง Salary Hero เมื่อสถานะของวันทำงานขึ้นเป็น ""อนุมัติ""

⏰พนักงานสามารถเข้าไปตรวจสอบด้วยตนเองได้ที่ ""สถานะ"" ที่หน้า “ประวัติ” ของ GeoClock   

⏩โดยยอดเงินจะแสดงย้อนหลัง 1-2 วัน หลังหัวหน้าอนุมัติวันทำงาน

หากตรวจสอบแล้ว
1. ยังไม่ได้รับการอนุมัติ รบกวนแจ้งหัวหน้างานเพื่ออนุมัติวันทำงานค่ะ
2. สถานะวันทำงานล่าสุดได้รับอนุมัติเรียบร้อย แต่ยอดเงินไม่ขึ้น แจ้งแอดมินได้เลยค่ะ",feature_sod,pcs_foodhouse,,company_specific,ไม่ได้ลงบันทึกวัน-เวลาทำงานผ่าน GeoClock;วิธีคำนวณยอดเงินที่สามารถเบิกได้;ยอดเงินไม่ถึงขั้นต่ำ / เบิกขั้นต่ำ 800 บาท,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159009776706/original/yNF7n0ynAL8kkdx0jiTqU-VtnAgwAtbGmw.png?1773672736
ยอดเงินไม่อัปเดต,ไม่ได้ลงบันทึกวัน-เวลาทำงานผ่าน GeoClock,"หากหน่วยงานของพนักงานยังบันทึกข้อมูลวัน-เวลาทำงานในกระดาษ ยังไม่มีการบันทึกผ่านระบบ GeoClock ยอดเงินในแอปพลิเคชันจะไม่อัปเดต

พนักงานสามารถแจ้งหัวหน้างานให้เริ่มต้นใช้งานระบบบันทึกวัน-เวลาทำงานผ่านระบบ GeoClock ได้เลยค่ะ",feature_sod,pcs_foodhouse,,company_specific,ลงบันทึกวัน-เวลาทำงานผ่าน GeoClock;วิธีคำนวณยอดเงินที่สามารถเบิกได้;ยอดเงินไม่ถึงขั้นต่ำ / เบิกขั้นต่ำ 800 บาท,
ยอดเงินไม่อัปเดต,วิธีคำนวณยอดเงินที่สามารถเบิกได้,"ยอดเงินที่สามารถขอเบิกได้จะมาจากวันทำงานจริงตามที่มีการบันทึกบนระบบ GeoClock (จีโอคล็อก) และต้องได้รับการอนุมัติจากระบบหรือหัวหน้างานค่ะ

โดยยอดเงินของวันทำงานที่พนักงานทำงานไปแล้วจะแสดงผลช่วงบ่ายของวันถัดไปกรณีที่การลงเวลาได้รับการอนุมัติเรียบร้อย 
หากวัน-เวลาทำงานยังไม่ได้รับการอนุมัติอาจทำให้ยอดเงินที่สามารถขอเบิกได้ไม่แสดงในแอปพลิเคชัน หรือ แสดงไม่ครบตามวันทำงานจริงของพนักงานได้ค่ะ

ยอดเงินที่นำมาคำนวณจะเป็นรายได้หลังหักรายการหักทั้งหมดของพนักงาน และไม่รวมถึงรายได้อื่น ๆ ที่พนักงานมี โดยจะเบิกได้สูงสุด 75% ของยอดดังกล่าว

เบื้องต้นแนะนำให้พนักงานลงบันทึกวัน-เวลาทำงานผ่านระบบ GeoClock (จีโอคล็อก) อย่างสม่ำเสมอนะคะ เพื่อให้ยอดเงินอัปเดตมายังแอปพลิเคชันค่ะ 
หากพนักงานทำการลงบันทึกวัน-เวลาทำงานเป็นประจำ รบกวนติดต่อหัวหน้างานเพื่อแจ้งอนุมัติวัน-เวลาทำงานดังกล่าวนะคะ",feature_sod,pcs_foodhouse,,company_specific,ลงบันทึกวัน-เวลาทำงานผ่าน GeoClock;ไม่ได้ลงบันทึกวัน-เวลาทำงานผ่าน GeoClock;ยอดเงินไม่ถึงขั้นต่ำ / เบิกขั้นต่ำ 800 บาท,
ยอดเงินไม่อัปเดต,ยอดเงินไม่ถึงขั้นต่ำ / เบิกขั้นต่ำ 800 บาท,"เนื่องจากเป็นนโยบายจากทางบริษัท PCS กำหนดจำนวนเงินขั้นต่ำในการขอเบิกค่าจ้างล่วงหน้าอยู่ที่ 800 บาทต่อครั้ง ซึ่งแอดมินจะไม่สามารถเปลี่ยนแปลงได้

สำหรับยอดเงินคงเหลือที่สามารถขอเบิกได้ โดยปกติพนักงานจะขอเบิกได้สูงสุด 75% ตามวันทำงานจริง ซึ่งยอดเงินที่สามารถเบิกได้จะคำนวณตามวันที่ทำงานไปแล้ว และสะสมเพิ่มไปเรื่อย ๆ ตามวันทำงานจริง",feature_sod,pcs_foodhouse,,company_specific,ลงบันทึกวัน-เวลาทำงานผ่าน GeoClock;ไม่ได้ลงบันทึกวัน-เวลาทำงานผ่าน GeoClock;วิธีคำนวณยอดเงินที่สามารถเบิกได้,
ยอดเงินไม่อัปเดต,ยอดเงินคงเหลือเป็น 0,"พนักงานสามารถตรวจสอบยอดเงินที่สามารถเบิกได้ในหน้าการเบิกดังนี้ค่ะ
1.กดปุ่ม เบิกเงิน หรือ เบิกตอนนี้
2.(หากใช้งานครั้งแรก) กรอกข้อมูลบัญชีผู้ใช้งานของ ZeeMe เพื่อยอมรับข้อตกลงความยินยอม
3.ตรวจสอบยอดเงินที่สามารถเบิกได้ บริเวณแถบม่วงด้านบน

❓พนักงาน RD ไม่มียอดเงินทำอย่างไร
1.แนะนำพนักงานบันทึกเวลาเข้า-ออกงานอย่างสม่ำเสมอตามวันทำงานจริงค่ะ 
2.ลำดับถัดไปจะเป็นบริษัทต้นสังกัดของพนักงานนำส่งข้อมูลเวลามายังระบบ
⏩โดยยอดเงินจะแสดงย้อนหลัง 1-2 วันหลังพนักงานบันทึกเวลาเข้า-ออกงาน",feature_sod,rd,,company_specific,,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/159009779163/original/fPwO5_rYdcyx97j31CZPIRplRv7RDwKp3g.png?1773674277
ยอดเงินไม่อัปเดต,สแกนเข้า-ออกงานแต่ไม่มียอดเงินอัปเดต,"ยอดเงินที่สามารถขอเบิกได้จะมาจากวันทำงานจริง ตามที่มีการบันทึกเวลาเข้า-ออกงานผ่านระบบ แนะนำพนักงานบันทึกเวลาเข้าออกงานอย่างสม่ำเสมอตามวันทำงานจริง

ยอดเงินสามารถขอเบิกได้จะเพิ่มขึ้นตามวันทำงาน และยอดจะสะสมจนถึงวันตัดรอบตามที่บริษัทกำหนด พนักงานสามารถเช็คยอดเงินจากหน้าแรกของแอปและขอเบิกได้ตามยอดที่มีได้เลย

หากพนักงานมาทำงานและเข้าออกงานตามปกติ แต่ผ่านมา 1-2 วันแล้ว ไม่มียอดเงินอัปเดต โปรดตรวจสอบว่าพนักงานได้มีการหยุด หรือลางานมาก่อนหน้านี้หรือไม่ หากไม่มีรบกวนติดต่อแอดมินพร้อมระบุวันที่มาเข้าทำงานตามปกติ",feature_sod,thai_rayon,,company_specific,,
